Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,25,9:30,157,5,0.032641,324.56,247,2,0.006893,328.63,697,8,0.011013,327.11,328,11,0.032524,309.89
August,25,10:00,187,2,0.008969,329.82,311,6,0.018135,335.14,830,13,0.015627,331.52,392,12,0.029464,318.62
August,25,10:30,214,0,0.000363,326.66,350,10,0.029981,345.1,937,12,0.013112,339.1,439,17,0.038933,322.34
August,25,11:00,224,0,2e-06,332.09,385,8,0.021675,352.4,1012,15,0.014724,346.92,478,13,0.026761,325.39
August,25,11:30,230,0,1e-06,336.32,413,9,0.021219,354.72,1040,24,0.023437,350.63,504,13,0.025167,327.69
August,25,12:00,229,0,0.00012,330.94,447,8,0.017049,353.2,1061,25,0.023385,349.79,528,15,0.028369,331.94
August,25,12:30,232,1,0.002537,321.46,461,9,0.020142,358.33,1063,19,0.018341,351.3,536,17,0.031132,334.88
August,25,13:00,231,2,0.007062,324.76,478,10,0.021048,358.93,1056,16,0.015479,354.64,533,14,0.025805,336.17
August,25,13:30,231,1,0.002549,338.07,491,12,0.025216,352.83,1054,21,0.019874,359.05,539,11,0.020142,330.91
August,25,14:00,234,0,0.000303,343.07,509,9,0.017211,352.93,1066,21,0.019972,360.56,553,10,0.017381,329.33
August,25,14:30,239,1,0.00418,340.26,512,7,0.013612,355.96,1073,21,0.019966,360.47,563,10,0.017199,335.11
August,25,15:00,239,4,0.018348,337.95,513,6,0.010954,357.03,1073,12,0.011356,359.6,564,8,0.014231,336.77
August,25,15:30,241,6,0.025184,341.21,517,4,0.007563,357.07,1070,6,0.005321,360.63,558,9,0.016793,339.29
August,25,16:00,235,2,0.008222,340.61,512,3,0.006226,361.29,1066,6,0.005329,358.54,558,7,0.012684,344.14
August,25,16:30,222,1,0.003039,336.54,501,4,0.007523,365.57,1038,6,0.005511,359.15,547,8,0.014838,347.84
August,25,17:00,200,2,0.008353,339.0,482,4,0.007472,365.64,978,5,0.005311,359.05,525,7,0.013091,347.4
August,25,17:30,178,1,0.008406,335.36,464,4,0.008199,367.08,917,8,0.008898,358.62,494,6,0.012092,339.72
August,25,18:00,156,3,0.016407,333.02,419,5,0.011913,366.4,843,9,0.010487,358.7,443,4,0.009187,341.69
August,25,18:30,132,1,0.007097,340.67,393,6,0.016505,365.13,740,7,0.009088,362.46,393,4,0.009788,341.64
August,25,19:00,98,1,0.006443,340.24,357,5,0.014367,363.13,653,9,0.014389,365.83,359,8,0.02112,335.35
August,25,19:30,75,2,0.022666,339.87,330,6,0.017257,353.54,587,10,0.016383,364.16,331,13,0.039183,336.86
August,25,20:00,55,2,0.038596,339.92,290,8,0.028765,349.51,512,10,0.019485,361.4,291,12,0.041399,333.04
August,25,20:30,44,6,0.13186,345.58,238,5,0.02254,345.89,435,5,0.010478,355.37,248,7,0.026874,332.14
August,25,21:00,34,6,0.184958,338.06,194,4,0.018719,340.7,361,1,0.002072,349.85,203,5,0.026224,332.66
August,25,21:30,26,2,0.074529,322.86,162,1,0.00651,344.38,303,0,9.8e-05,342.61,172,3,0.014926,339.78
August,25,22:00,20,3,0.166971,325.07,122,0,0.000394,339.82,242,0,1e-06,337.13,137,0,0.003466,335.15
August,25,22:30,14,9,0.635752,333.94,95,0,3e-06,330.17,186,0,0.0,329.52,114,0,0.003234,337.51
August,25,23:00,13,3,0.261366,327.52,71,0,0.0,311.81,144,0,0.0,328.45,90,1,0.010748,342.26
August,25,23:30,10,0,0.01548,331.08,57,0,0.0,302.07,113,0,0.0,339.79,68,0,0.005379,330.75
August,26,0:00,4,0,0.0,366.2,27,0,0.0,303.26,67,0,0.0,331.44,41,0,0.0,321.46
August,26,0:30,3,0,0.0,304.57,21,0,0.0,309.25,50,0,0.0,330.0,31,0,0.0,346.92
August,26,1:00,3,0,0.0,290.57,13,0,0.0,318.6,36,0,0.0,322.43,23,0,0.0,368.02
August,26,1:30,2,0,0.0,281.22,7,0,0.0,317.03,26,0,0.0,295.27,17,0,0.0,352.66
August,26,2:00,2,0,0.0,314.35,4,0,0.0,344.09,19,0,0.0,283.58,12,0,0.0,323.83
August,26,2:30,1,0,0.0,259.49,4,0,0.0,363.66,15,0,0.0,276.14,8,0,0.0,311.57
August,26,3:00,1,0,0.0,256.26,3,0,0.0,314.43,12,0,0.0,279.91,3,0,0.0,310.48
August,26,3:30,1,0,0.0,289.33,3,0,0.0,253.13,11,0,0.0,292.27,1,0,0.0,306.15
August,26,4:00,1,0,0.0,314.27,3,0,0.0,234.34,10,0,0.0,293.55,1,0,0.0,301.4
August,26,4:30,1,0,0.0,304.73,3,0,0.0,222.39,10,0,0.0,276.54,1,0,0.0,297.69
August,26,5:00,2,0,0.0,251.92,3,0,0.000131,219.7,12,0,0.0,278.88,1,0,0.0,298.04
August,26,5:30,2,0,0.0,219.56,3,0,0.018125,279.29,16,0,0.0,276.64,2,0,0.0,279.23
August,26,6:00,2,0,0.0,241.39,5,1,0.264148,285.43,27,0,0.0,251.61,11,0,0.0,239.51
August,26,6:30,4,0,0.0,215.31,9,3,0.390157,291.72,46,0,0.0,242.13,21,0,0.0,244.65
August,26,7:00,8,0,2.8e-05,247.42,22,1,0.054213,276.14,83,0,0.0,254.66,38,0,0.0,272.62
August,26,7:30,18,0,0.002012,284.65,39,0,0.0021,277.98,140,0,0.0,266.73,65,0,0.0,282.52
August,26,8:00,43,1,0.019062,284.37,74,1,0.007246,286.24,244,0,1e-06,285.5,112,0,1e-06,284.4
August,26,8:30,73,3,0.039818,301.41,113,1,0.01309,301.51,361,0,0.000119,300.27,166,0,7.8e-05,289.04
August,26,9:00,108,3,0.030958,318.44,169,1,0.003164,308.48,513,1,0.001885,310.72,239,0,0.001283,296.73
August,26,9:30,137,2,0.016983,322.28,219,0,0.000566,317.4,642,4,0.006012,318.12,296,2,0.00539,307.71
August,26,10:00,162,1,0.003885,322.81,262,2,0.008092,323.13,747,8,0.010261,322.13,354,4,0.012329,316.11
August,26,10:30,182,1,0.003273,323.43,292,6,0.021388,330.68,838,12,0.014914,329.36,391,8,0.019685,320.94
August,26,11:00,192,2,0.008343,326.82,323,6,0.017462,335.83,897,10,0.011165,333.76,425,8,0.01853,328.21
August,26,11:30,199,1,0.005041,327.68,347,9,0.024925,338.51,923,11,0.011684,335.14,447,7,0.016164,328.52
August,26,12:00,202,2,0.009709,327.6,371,6,0.015113,344.58,929,18,0.019742,337.46,461,6,0.013695,329.25
August,26,12:30,204,3,0.013386,323.32,383,4,0.011666,347.87,934,21,0.022746,340.94,463,9,0.018903,329.52
August,26,13:00,204,1,0.004218,327.16,398,3,0.008167,347.95,934,11,0.011922,342.1,462,9,0.020004,330.3
August,26,13:30,204,0,0.000194,332.45,411,7,0.015978,343.87,934,8,0.008481,344.71,463,10,0.022653,332.32
August,26,14:00,208,0,1e-06,331.47,428,6,0.014826,342.51,945,8,0.00888,347.17,474,11,0.022716,331.18
August,26,14:30,210,0,0.0,335.33,432,4,0.008415,344.8,947,10,0.010144,350.51,474,7,0.015392,330.27
August,26,15:00,209,0,0.0,338.25,430,3,0.007308,342.48,942,7,0.00748,349.74,473,5,0.010977,332.04
August,26,15:30,208,0,0.0,333.16,426,4,0.009407,342.06,934,5,0.005497,350.21,476,5,0.011155,332.37
August,26,16:00,209,0,0.0,335.94,424,5,0.011008,348.42,927,5,0.005044,349.43,475,4,0.00869,335.92
August,26,16:30,198,0,0.0,336.23,406,4,0.010407,350.77,902,5,0.005255,347.32,461,4,0.008404,337.05
August,26,17:00,177,0,0.0,332.74,387,5,0.011867,352.75,857,6,0.007388,349.39,431,3,0.00618,334.64
August,26,17:30,154,0,0.0,329.43,376,5,0.012498,352.13,808,9,0.011074,348.19,407,1,0.00357,336.65
August,26,18:00,128,0,0.0,329.58,348,5,0.014611,347.57,737,10,0.014048,346.09,369,1,0.003731,340.68
August,26,18:30,107,0,2e-06,333.88,318,4,0.011924,344.31,648,6,0.009628,345.21,332,1,0.002132,338.51
August,26,19:00,77,0,0.000401,342.69,283,4,0.014696,341.26,576,4,0.007306,344.5,302,2,0.006404,334.66
August,26,19:30,56,1,0.012511,337.0,252,5,0.018155,340.23,511,4,0.008111,343.01,273,5,0.016932,337.31
August,26,20:00,44,3,0.063689,337.27,219,8,0.035584,334.62,443,5,0.01052,344.08,244,4,0.015774,334.21
August,26,20:30,40,4,0.099405,337.44,191,7,0.034309,328.94,389,3,0.007672,341.88,214,1,0.006714,329.02
August,26,21:00,30,3,0.091146,324.97,157,3,0.017887,326.55,325,1,0.002181,340.55,173,0,0.00132,335.24
August,26,21:30,23,1,0.031778,309.41,131,1,0.004024,327.95,268,0,0.001064,339.3,151,0,0.000102,343.17
August,26,22:00,18,1,0.07662,298.5,104,0,0.000211,330.61,222,1,0.00413,334.54,123,0,0.001121,343.67
August,26,22:30,12,4,0.345625,295.67,82,0,2e-06,323.99,174,1,0.005256,328.46,101,0,0.003793,338.38
August,26,23:00,10,3,0.296616,317.09,63,0,0.0,312.42,134,0,0.001896,324.66,78,0,0.001757,339.34
August,26,23:30,7,1,0.086256,313.2,48,0,0.0,293.78,104,0,0.00011,324.02,64,0,0.000102,341.29
August,27,0:00,4,0,0.0,273.57,31,0,0.0,316.44,71,0,0.0,343.62,39,0,0.0,334.12
August,27,0:30,3,0,0.0,282.51,23,0,0.0,311.8,52,0,0.0,339.71,30,0,0.0,347.76
August,27,1:00,2,0,0.0,312.15,13,0,0.0,303.33,35,0,0.0,344.52,23,0,0.0,341.06
August,27,1:30,2,0,0.0,318.83,7,0,0.0,314.13,25,0,0.0,339.2,17,0,0.0,340.32
August,27,2:00,2,0,0.0,314.97,4,0,0.0,338.25,18,0,0.0,314.35,11,0,0.0,357.54
August,27,2:30,2,0,0.0,316.01,4,0,0.0,350.32,16,0,0.0,302.04,8,0,0.0,374.79
August,27,3:00,2,0,0.0,305.75,4,0,0.0,356.96,13,0,0.0,310.93,3,0,0.0,393.09
August,27,3:30,1,0,0.0,255.74,3,0,0.0,306.61,12,0,0.0,339.54,1,0,0.0,393.04
August,27,4:00,1,0,0.0,230.43,3,0,0.0,292.67,11,0,0.0,341.32,1,0,0.0,375.95
August,27,4:30,1,0,0.0,240.23,3,0,0.0,284.56,12,0,0.0,321.68,1,0,0.0,361.36
August,27,5:00,1,0,0.0,268.61,3,0,9.1e-05,314.42,13,0,0.0,294.51,1,0,9e-05,322.62
August,27,5:30,2,0,0.0,279.15,3,0,0.013146,359.04,18,0,0.0,266.96,3,0,0.004796,262.14
August,27,6:00,2,0,6.3e-05,260.98,5,1,0.195501,337.16,29,0,0.0,257.84,12,0,0.022991,255.24
August,27,6:30,4,0,0.006535,272.75,9,3,0.313791,284.14,50,0,0.0,258.09,23,1,0.034219,271.0
August,27,7:00,8,1,0.067253,304.21,24,2,0.095047,258.67,91,0,3e-06,272.71,41,0,0.006986,260.3
August,27,7:30,19,2,0.108235,321.85,42,4,0.086634,290.97,152,0,0.000257,281.83,72,0,0.000187,276.96
August,27,8:00,44,5,0.103687,313.06,78,2,0.026437,304.56,261,1,0.00345,293.65,121,0,5.1e-05,297.39
August,27,8:30,76,9,0.12016,338.04,121,2,0.018702,311.91,381,4,0.010405,308.43,177,0,0.000872,301.06
August,27,9:00,113,8,0.074162,337.51,180,1,0.006401,318.71,539,8,0.01421,319.49,255,1,0.003874,299.3
August,27,9:30,140,6,0.04101,338.63,232,3,0.010844,324.97,674,10,0.014096,325.11,306,3,0.010558,310.52
August,27,10:00,164,3,0.017295,336.2,274,9,0.033797,331.96,778,10,0.012698,328.17,359,9,0.023929,318.65
August,27,10:30,185,1,0.003309,335.85,302,15,0.050937,343.75,871,17,0.019716,337.39,390,14,0.036331,327.27
August,27,11:00,197,0,0.000427,336.22,337,8,0.02338,350.43,919,13,0.013923,343.4,423,8,0.018464,330.51
August,27,11:30,203,1,0.006206,334.73,365,8,0.022389,352.31,944,8,0.008212,346.44,439,6,0.013029,332.12
August,27,12:00,203,4,0.020058,345.2,391,4,0.011092,353.49,960,13,0.013646,346.41,447,5,0.01145,331.99
August,27,12:30,203,3,0.01505,343.6,401,5,0.012875,353.6,966,24,0.024335,349.12,452,5,0.011077,331.41
August,27,13:00,206,1,0.00349,341.87,410,5,0.013276,346.64,964,13,0.013178,348.17,457,4,0.009318,334.16
August,27,13:30,204,0,0.000153,340.31,419,5,0.012815,348.61,961,8,0.008664,347.69,464,3,0.005493,330.55
August,27,14:00,205,0,2e-06,341.19,429,4,0.009118,352.43,966,9,0.009087,349.61,473,1,0.003033,331.46
August,27,14:30,206,0,0.000111,345.41,432,5,0.012165,356.94,969,10,0.010332,351.74,471,3,0.006034,340.5
August,27,15:00,206,0,0.002379,344.15,433,4,0.008809,354.59,953,9,0.009005,354.9,472,3,0.007187,346.07
August,27,15:30,206,1,0.006624,348.43,435,4,0.008549,353.49,947,10,0.010063,359.98,471,5,0.010955,344.36
August,27,16:00,202,0,0.002428,353.41,430,3,0.007993,352.82,937,6,0.006279,359.57,464,6,0.012713,342.05
August,27,16:30,193,0,0.000119,350.84,414,2,0.005158,354.75,900,4,0.004907,357.31,454,4,0.009292,340.84
August,27,17:00,175,0,1e-06,347.25,395,1,0.002765,356.24,846,5,0.0061,355.5,438,5,0.011139,336.84
August,27,17:30,156,0,0.0,337.62,382,3,0.008194,354.71,800,6,0.007312,356.33,410,5,0.011291,339.72
August,27,18:00,129,0,0.0,336.47,350,5,0.015248,352.39,733,6,0.00851,360.3,367,4,0.010961,335.49
August,27,18:30,108,0,0.0,357.85,313,3,0.008818,352.46,663,5,0.007179,360.34,331,4,0.012786,337.87
August,27,19:00,77,0,0.0,357.02,283,4,0.013072,353.43,593,5,0.008572,353.93,303,6,0.01874,339.56
August,27,19:30,58,0,2e-06,342.94,256,5,0.018692,355.09,525,4,0.00854,348.88,273,6,0.023221,346.68
August,27,20:00,46,0,0.000504,323.59,224,5,0.021754,352.44,455,3,0.006343,350.15,244,6,0.025884,343.04
August,27,20:30,39,0,0.012588,314.57,193,2,0.011413,345.67,394,3,0.006818,351.84,212,5,0.024305,334.07
August,27,21:00,31,1,0.044447,315.16,158,2,0.013569,343.02,329,1,0.002561,352.4,174,7,0.042937,336.61
August,27,21:30,23,0,0.020941,308.69,132,1,0.005673,341.07,272,0,0.000142,350.42,152,4,0.02958,336.28
August,27,22:00,17,0,0.00132,313.08,106,0,0.000331,323.43,224,0,1e-06,343.27,122,1,0.007516,335.05
August,27,22:30,12,0,1.1e-05,302.28,83,0,3e-06,319.95,173,0,0.0,327.37,101,0,0.000382,333.22
August,27,23:00,10,0,0.0,293.42,64,0,0.0,315.17,134,0,0.0,326.56,79,0,3e-06,326.43
August,27,23:30,8,0,0.0,283.56,52,0,0.0,313.96,108,0,0.0,327.13,63,0,0.0,317.9
August,28,0:00,5,0,0.0,333.84,30,0,0.0,304.59,70,0,0.0,326.27,39,0,0.0,351.04
August,28,0:30,3,0,0.0,333.6,22,0,0.0,292.94,56,0,0.0,321.6,30,0,0.0,358.59
August,28,1:00,2,0,0.0,323.45,13,0,0.0,290.94,42,0,0.0,322.58,22,0,0.0,358.04
August,28,1:30,2,0,0.0,317.61,8,0,0.0,326.71,30,0,0.0,311.93,18,0,0.0,337.73
August,28,2:00,2,0,0.0,291.33,5,0,0.0,374.26,21,0,0.0,256.08,13,0,0.0,317.58
August,28,2:30,1,0,0.0,326.16,4,0,0.0,380.38,17,0,0.0,221.53,9,0,0.0,301.58
August,28,3:00,1,0,0.0,340.92,3,0,0.0,345.52,14,0,0.0,279.06,3,0,0.0,297.94
August,28,3:30,2,0,0.0,304.94,3,0,0.0,365.04,14,0,0.0,313.74,1,0,0.0,298.07
August,28,4:00,1,0,0.0,288.64,3,0,0.0,343.1,14,0,0.0,288.73,1,0,0.0,302.49
August,28,4:30,1,0,0.0,316.41,3,0,0.0,302.96,13,0,0.0,269.46,1,0,0.0,308.66
August,28,5:00,1,0,0.000329,266.35,3,0,0.000109,269.2,15,0,1e-05,258.75,1,0,0.000181,302.81
August,28,5:30,2,0,0.038557,293.37,4,0,0.015338,273.05,20,0,0.001259,266.54,3,0,0.011158,288.1
August,28,6:00,3,2,0.576903,304.25,5,1,0.243257,281.36,31,1,0.017289,266.49,12,1,0.056832,260.36
August,28,6:30,4,4,1.0,307.78,9,3,0.390562,341.53,52,2,0.029323,261.11,23,2,0.084898,270.42
August,28,7:00,9,5,0.561028,323.6,22,2,0.086816,308.62,93,1,0.01257,262.09,39,1,0.017671,278.53
August,28,7:30,18,3,0.183388,309.61,39,2,0.054387,298.77,154,2,0.01156,271.61,70,0,0.000465,269.67
August,28,8:00,44,2,0.040334,307.07,74,1,0.019046,311.4,259,1,0.004265,293.8,121,0,0.000235,279.36
August,28,8:30,75,2,0.032327,324.42,115,2,0.016726,319.89,375,2,0.005242,304.18,178,1,0.003731,297.32
August,28,9:00,108,1,0.008219,332.63,172,1,0.008003,320.27,523,4,0.006701,313.15,244,3,0.013125,306.14
August,28,9:30,135,1,0.004849,329.29,218,2,0.009408,326.06,661,6,0.008856,321.31,299,6,0.020248,314.74
August,28,10:00,160,2,0.014839,324.76,262,2,0.007464,332.28,767,9,0.012113,330.58,355,7,0.020922,321.48
August,28,10:30,185,3,0.014746,329.22,296,5,0.015863,343.65,854,15,0.017093,339.19,390,9,0.023437,324.59
August,28,11:00,196,1,0.004077,330.96,321,8,0.025215,348.86,911,16,0.017437,343.08,424,5,0.012337,330.63
August,28,11:30,202,0,0.00018,333.32,351,13,0.035911,345.8,936,15,0.015561,345.36,438,3,0.007468,333.3
August,28,12:00,205,0,1e-06,332.97,375,10,0.026721,348.7,932,12,0.013215,346.79,448,4,0.009503,329.58
August,28,12:30,206,0,0.0,327.9,380,10,0.02545,354.09,931,19,0.020137,348.82,452,7,0.015872,328.24
August,28,13:00,203,0,0.0,333.19,388,10,0.025563,349.7,930,18,0.019277,349.73,453,10,0.021359,331.76
August,28,13:30,204,0,1e-06,339.95,402,14,0.035642,346.64,932,10,0.011209,347.42,457,10,0.021788,330.91
August,28,14:00,208,0,0.000177,340.81,417,10,0.023005,349.41,936,15,0.01647,349.88,478,13,0.026287,333.55
August,28,14:30,208,1,0.004097,341.14,421,8,0.017855,351.85,939,31,0.032798,353.17,478,10,0.020582,339.4
August,28,15:00,209,4,0.018485,345.83,414,6,0.013526,356.3,938,14,0.014977,352.76,474,6,0.013025,343.79
August,28,15:30,207,6,0.030042,347.4,412,5,0.013272,357.85,930,6,0.006117,353.39,474,4,0.0092,341.32
August,28,16:00,205,4,0.018825,344.63,407,4,0.010644,355.49,907,6,0.006839,355.0,474,3,0.006563,338.87
August,28,16:30,199,1,0.004278,340.84,395,3,0.008764,353.02,868,7,0.007997,356.89,459,2,0.005227,342.77
August,28,17:00,178,0,0.000206,340.78,377,2,0.004604,355.07,833,6,0.007365,354.59,433,3,0.007046,342.43
August,28,17:30,155,0,1e-06,342.45,360,3,0.008909,355.04,790,8,0.010455,352.69,405,3,0.00747,340.34
August,28,18:00,128,0,0.0,342.48,335,5,0.014494,352.14,717,8,0.010829,355.34,365,3,0.006991,343.8
August,28,18:30,108,0,0.0,341.21,307,4,0.014,351.68,646,7,0.011391,357.7,333,4,0.011436,338.85
August,28,19:00,79,0,2e-06,342.34,277,4,0.015286,348.86,579,14,0.023462,356.27,307,8,0.025874,335.17
August,28,19:30,59,0,0.000484,330.41,248,4,0.016163,353.89,518,22,0.042218,360.4,277,12,0.044657,335.51
August,28,20:00,47,1,0.013137,334.47,211,3,0.016319,357.75,454,15,0.033103,355.96,248,9,0.037547,329.59
August,28,20:30,40,2,0.043108,340.8,183,1,0.005432,347.25,398,9,0.022665,350.59,214,5,0.021892,332.03
August,28,21:00,30,1,0.020609,322.77,152,0,0.00051,345.52,326,2,0.007442,349.69,170,3,0.017871,333.28
August,28,21:30,22,0,0.003078,324.0,125,1,0.005516,342.37,262,0,0.000416,348.52,153,2,0.010617,331.9
August,28,22:00,18,1,0.048737,314.47,100,2,0.019154,333.31,214,0,3e-06,335.22,123,2,0.019237,337.89
August,28,22:30,13,2,0.185098,315.09,79,1,0.008694,324.98,165,0,0.0,329.41,100,1,0.013516,326.5
August,28,23:00,10,1,0.083265,329.88,60,0,0.000535,324.35,129,0,0.0,330.18,78,0,0.003208,326.69
August,28,23:30,8,0,0.005009,351.24,47,0,4e-06,314.7,102,0,0.0,327.21,62,0,0.000167,336.7
August,29,0:00,5,0,0.0,410.71,28,0,0.0,315.13,69,0,0.0,347.31,39,0,0.0,338.28
August,29,0:30,4,0,0.0,363.78,21,0,0.0,330.03,53,0,0.0,328.29,29,0,0.0,333.07
August,29,1:00,3,0,0.0,309.26,12,0,0.0,356.34,38,0,0.0,322.25,21,0,0.0,346.16
August,29,1:30,3,0,0.0,249.14,7,0,0.0,298.48,28,0,0.0,314.37,16,0,0.0,322.72
August,29,2:00,2,0,0.0,255.41,5,0,0.0,318.44,21,0,0.0,312.61,11,0,0.0,333.05
August,29,2:30,2,0,0.0,268.39,4,0,0.0,345.42,18,0,0.0,322.17,8,0,0.0,340.64
August,29,3:00,1,0,0.0,207.19,4,0,0.0,378.17,14,0,0.0,337.1,3,0,0.0,342.2
August,29,3:30,1,0,0.0,208.12,4,0,0.0,367.93,14,0,0.0,355.95,1,0,0.0,275.24
August,29,4:00,1,0,0.0,244.81,4,0,0.0,300.48,15,0,0.0,335.74,1,0,0.0,254.48
August,29,4:30,1,0,0.0,256.45,4,0,1.6e-05,246.55,15,0,0.0,336.83,1,0,0.0,267.98
August,29,5:00,2,0,0.000185,253.14,4,0,0.002892,256.9,16,0,7e-06,321.27,1,0,0.00018,301.99
August,29,5:30,2,0,0.024737,242.18,4,0,0.072873,271.88,20,0,0.000967,308.02,2,0,0.009781,317.58
August,29,6:00,2,1,0.441383,231.51,5,2,0.454739,300.71,31,0,0.013144,283.83,11,0,0.044993,277.93
August,29,6:30,4,4,1.0,255.08,10,5,0.550474,333.95,51,1,0.022981,267.63,23,1,0.058973,269.6
August,29,7:00,8,5,0.643467,297.41,27,3,0.09833,300.29,88,1,0.011326,265.47,42,1,0.015606,275.24
August,29,7:30,16,3,0.165523,310.89,44,2,0.048235,284.82,151,2,0.011627,266.94,73,1,0.0098,286.55
August,29,8:00,41,1,0.01366,301.85,80,1,0.01703,291.37,257,1,0.003519,281.7,124,1,0.009528,287.83
August,29,8:30,72,0,0.000328,309.24,118,2,0.021172,310.95,375,0,0.001111,299.61,178,1,0.008312,292.53
August,29,9:00,106,0,2e-06,319.57,173,3,0.018433,328.81,526,2,0.003658,306.56,248,2,0.009958,303.15
August,29,9:30,133,0,0.0001,327.43,216,3,0.011899,335.57,660,5,0.007672,310.49,308,5,0.014991,312.08
August,29,10:00,154,0,0.001838,334.84,264,2,0.008942,341.35,755,8,0.010769,320.97,364,6,0.01582,314.54
August,29,10:30,180,1,0.004362,337.28,298,5,0.017228,342.41,836,12,0.014637,329.52,396,8,0.01929,325.44
August,29,11:00,191,0,0.001669,337.36,326,9,0.028263,346.79,893,9,0.010108,336.08,426,7,0.016029,330.65
August,29,11:30,198,1,0.003834,335.37,355,14,0.038276,354.86,929,10,0.011169,337.69,446,6,0.012801,329.91
August,29,12:00,203,2,0.010274,333.7,385,11,0.028153,357.55,939,15,0.015936,337.69,456,5,0.010988,330.68
August,29,12:30,203,1,0.005062,342.3,392,11,0.029169,359.6,937,16,0.01689,341.06,463,4,0.008971,337.48
August,29,13:00,204,1,0.004023,348.43,400,11,0.028358,352.21,934,10,0.011056,347.74,468,4,0.007964,339.83
August,29,13:30,206,0,0.001479,345.79,411,12,0.030261,350.31,935,10,0.011004,348.34,476,5,0.010726,337.34
August,29,14:00,207,0,0.002398,343.89,428,15,0.035542,356.59,940,12,0.01309,348.51,486,7,0.014311,334.58
August,29,14:30,212,2,0.009727,343.59,436,15,0.035067,358.19,940,13,0.014196,348.17,484,8,0.017127,337.96
August,29,15:00,210,4,0.019097,339.59,438,8,0.019397,360.28,937,16,0.016723,347.45,481,7,0.014325,342.25
August,29,15:30,210,5,0.023344,344.3,433,7,0.016488,359.44,929,17,0.017835,348.22,479,7,0.014248,340.84
August,29,16:00,205,2,0.007449,347.59,429,7,0.017063,364.81,916,9,0.010058,349.25,488,5,0.009551,341.21
August,29,16:30,194,0,0.000362,349.2,414,7,0.01709,361.8,872,6,0.007252,348.57,471,4,0.008333,339.55
August,29,17:00,173,0,3e-06,346.36,395,7,0.017297,356.87,823,6,0.007287,349.16,438,3,0.006719,343.57
August,29,17:30,154,0,8.6e-05,342.67,372,8,0.021668,357.96,763,6,0.007516,350.65,403,2,0.005283,336.78
August,29,18:00,130,0,0.002183,346.69,343,9,0.026485,360.06,673,5,0.006866,352.86,359,2,0.004242,333.95
August,29,18:30,109,1,0.007227,362.3,308,7,0.021501,355.02,608,4,0.006182,352.11,322,3,0.008206,336.24
August,29,19:00,78,0,0.003622,363.88,280,7,0.025511,352.58,536,4,0.007905,345.97,291,4,0.015161,337.43
August,29,19:30,58,0,0.000229,350.5,248,5,0.021058,347.62,470,4,0.00843,347.05,259,5,0.01736,337.65
August,29,20:00,45,0,2e-06,343.15,210,4,0.019381,349.19,401,5,0.011514,344.12,223,3,0.014924,331.71
August,29,20:30,37,0,0.0,334.13,185,3,0.016246,350.46,347,2,0.005064,339.11,196,4,0.019641,324.91
August,29,21:00,27,0,1e-05,336.93,156,2,0.01027,342.74,289,0,0.000616,340.12,161,8,0.047112,333.41
August,29,21:30,20,0,0.002154,326.32,130,2,0.017827,334.05,237,0,2.4e-05,337.97,139,6,0.042467,340.26
August,29,22:00,17,1,0.055828,332.37,102,1,0.008077,332.37,195,0,0.0,335.86,112,2,0.015918,330.39
August,29,22:30,12,3,0.248168,352.56,81,0,0.000474,325.27,152,0,0.0,334.01,93,0,0.002098,315.84
August,29,23:00,10,2,0.239862,321.4,62,0,4e-06,334.38,118,0,0.0,324.94,72,0,9.1e-05,311.43
August,29,23:30,7,1,0.075547,257.72,53,0,0.0,343.12,95,0,0.0,310.28,58,0,1e-06,312.72
August,30,0:00,5,0,0.0,350.18,32,0,0.0,307.49,60,0,0.0,318.51,53,0,0.0,322.03
August,30,0:30,4,0,0.0,357.59,24,0,0.0,336.01,47,0,0.0,320.42,38,0,0.0,328.31
August,30,1:00,3,0,0.0,279.79,12,0,0.0,343.58,35,0,0.0,328.44,29,0,0.0,322.21
August,30,1:30,2,0,0.0,222.78,7,0,0.0,296.6,28,0,0.0,321.71,21,0,0.0,316.23
August,30,2:00,2,0,0.0,287.64,5,0,0.0,289.09,19,0,0.0,314.93,14,0,0.0,310.71
August,30,2:30,1,0,0.0,302.2,3,0,0.0,296.84,13,0,0.0,323.93,9,0,0.0,326.22
August,30,3:00,1,0,0.0,292.39,3,0,0.0,274.32,11,0,0.0,307.67,3,0,0.0,351.81
August,30,3:30,1,0,0.0,268.4,2,0,0.0,222.17,10,0,0.0,297.42,1,0,0.0,309.5
August,30,4:00,1,0,0.0,261.98,2,0,0.0,254.15,10,0,0.0,331.48,1,0,0.0,290.82
August,30,4:30,1,0,0.0,255.11,3,0,0.0,301.69,10,0,0.0,340.7,1,0,0.0,291.31
August,30,5:00,1,0,0.0,292.81,3,0,3e-05,283.47,10,0,0.0,361.95,1,0,0.0,291.14
August,30,5:30,1,0,0.0,253.57,3,0,0.004995,313.51,13,0,0.0,318.47,3,0,0.0,273.16
August,30,6:00,2,0,0.0,262.02,3,0,0.081916,349.94,19,0,4e-06,290.27,12,0,9e-06,256.56
